adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/g3UE9Yi5FXyTKtIoSfroHzZ1eer.jpg,[10402],473061,hi,Nachnewale Gaanewale,"Jaggu and Maggu are two friends who live together; sing and dance at weddings, anniversaries, births, and parties for a living. Jaggu has a son named Chander, while Maggu has a daughter named Kamla. They decide to get the children married, and formalize their marriage when they are adults.",1.701,/tat34JJRiet2tH5FYt0vYxf0sDw.jpg,1991-07-26,Nachnewale Gaanewale,False,0,0
False,,[28],161420,hi,Dancer,"Malti witnesses a physical altercation between her husband and Rai Bahadur Brijbhushan Sharma, as a result of which her husband gets knifed and killed. As she tries to take the knife out, the Police arrive, arrest her, and hold her in a cell. It is here that Brijbhushan visits her and warns her not to testify against him as he will kill her son, Raju. Malti accepts full responsibility of her husband's death, is found guilty, and sentenced to 14 years in jail. After her discharge, she is released and finds out that Raju is now known as Raja is very popular dancer and singer. She also gets to meet Radha and her brother, Dattu, who are looking after Raju, and hopes that her son will eventually marry Radha. She subsequently comes to know that Raju loves Priya, who is the daughter of none other than Brijbhushan. Malti is not ready to expose Brijbhushan as her husband's killer - she has other plans for him, and none of her plans include Priya as her future daughter-in-law.",1.68,/3Sg5Y1SVqRNicuthoeCyCu2bmcr.jpg,1991-08-22,Dancer,False,0,0
False,/hNmy1is5sat5JrkvwbpQSThXBQZ.jpg,"[28, 18]",570341,hi,Shikari,"Shankar and Chanchal earn their living by doing road shows. Once, Shankar sees Natasha on a circus poster and dreams of working with her. He gets an offer to work in the circus in Russia.",2.286,/rwshNBnumgRbdX1nd7uIPca2Hg7.jpg,1991-04-12,Shikari,False,6.7,3
False,/aYiCymYGLrSElxiK6qCxSqGKtmY.jpg,"[28, 80, 18]",37403,hi,अग्निपथ,A young boy's father is lynched before his eyes; fifteen years later he returns home for revenge.,4.372,/9ZG1gGxrnbe9b7kBnmC2z3ETfgj.jpg,1990-02-16,Agneepath,False,6.4,47
False,/tgh59SFCpAMbpESeWnkFm75y431.jpg,"[18, 35, 10749]",65683,hi,Dil,"Raja lives a poor lifestyle along with his dad, Hazariprasad and mom. He attends college where he has several run-ins with wealthy fellow-collegian, Madhu Mehra. Matters escalate to such an extent that she accuses him of sexually molesting her. When his dad comes to know, he decides to seize this chance to get rich quickly, masquerades as a wealthy businessman, approaches Mr. Mehra, and arranges for their children to get married. Murphy's law prevails at the time of the engagement - changing everyone's lives forever.",3.778,/aecBFir2aF59MOflpYimaFu7hnI.jpg,1990-06-22,Dil,False,6.5,25
False,/9oQ2qd6hNQ08JY4mNTnClCtB8lE.jpg,"[28, 18, 14]",425744,hi,Doodh Ka Karz,"Suraj is the only son of widow, Parvati whose husband was killed. He falls in love with Reshma after saving her life from a snake bite.",3.674,/lIkogF6oBzW4ktkK6htctJTQ2js.jpg,1990-08-21,Doodh Ka Karz,False,10,1
False,/bYQXJURitjmSluFvx5OofAK7Lgn.jpg,"[28, 80, 18]",71308,hi,घायल,"Ajay Mehra leaves for Bombay in order to train to become an international boxer. On his return to New Delhi he however found that his brother Ashok Mehra is missing, he decides to make complaints at the police station but this only leads to frustration. He decides to go and search for his brother himself but still does not find him. Later on Ashok's body is found and Ajay is accused of killing him as well as having an illicit relationship with his sister - in - law Indu Mehra. While in jail Ajay makes friends with some other hardcore convicts, who are good at heart. Then one day they escape the jail by overpowering the guards. But Ajay falls in love with Varsha a journalist who helped in showing Ajay the path to justice in killing the main villain Balwant Rai.",3.492,/4LpT0OsORcPdrtHnolxRqtU3eo9.jpg,1990-06-22,Ghayal,False,7.4,12
False,/1WEYocXas3ZqgP9lc9q5XQHwA3G.jpg,[18],241180,hi,Swarg,"Living in a posh mansion named Swarg, this is the story of Sahabji, his wife sister Jyoti, two brothers, and a sister-in-law. Sahabji has a clash of wits with Dhanraj, who successfully schemes with Sahabji's two brothers, and takes over the prestigious mansion and vast business empire, leaving Sahabji virtually penniless, and devastated with the passing away of his wife. His brothers have now taken over the money, and his business. It is now up to a servant of the mansion, Krishna to set things right for Sahabji's household. How can a poor servant succeed against rich and powerful individuals?",3.388,/6YkqqialCuhMcaaRyW98kJ4Lm0M.jpg,1990-05-02,Swarg,False,7.1,7
False,/2fpSl6j3NDQUALOEjdasn3Y1ihP.jpg,"[28, 18, 27]",153170,hi,Bandh Darwaza,"Unable to conceive, Thakurain Lajjo enlists the help of her maid, Mahua, and approaches a demon named Nevla, who assures her that she will indeed give birth but if it's a daughter, then she must surrender her to him, to which she agrees. Shortly thereafter, she gives birth to a daughter, Kamya, but refuses to surrender it. Mahua poisons her, abducts Kamya, and takes her to Nevla, but Thakur Pratap Singh intervenes just in time, banishes the former to a coffin in a cavern, and rescues his daughter. 18 years later, Kamya herself will be compelled to approach and resurrect Nevla in order to win the love of Kumar - who she is obsessed with - and will do anything to make him her's forever.",2.842,/qTZJvDWQWjTKutM8qASW2p51Lkh.jpg,1990-05-07,Bandh Darwaza,False,4,2
False,/de7kpw2iXi2VW55tg9sUQVlY7od.jpg,"[10751, 18, 28]",303356,hi,प्यार का देवता,Film starring Mithun Chakraborty and Madhuri Dixit,2.576,/xZ0ICOh4vcbTAsCIuzFMDBLwXKx.jpg,1990-01-01,Pyar Ka Devta,False,10,1
False,/xAP1oRSgrTsi33ijsa5G3zkE8pn.jpg,"[18, 28, 80]",109001,hi,शिवा,"Shiva is disgusted by the corruption in and around his new college, and along with his friends, he decides to take a stand against the status quo, in director Ram Gopal Varma's remake of his blockbuster 1989 Telugu movie of the same name.",2.432,/4jWEsHBD1gaGn5Aa0CHHfPmJCQh.jpg,1990-12-07,Shiva,False,6.5,10
False,/97s3czqmBGIyDvOH023oVLfYr4M.jpg,"[18, 10749, 10402]",34369,hi,आशिकी,"Rahul and Anu Verghese meet on the same day, while both are held by the police on charges of creating a disturbance, and running away respectively. They meet again, and love happens. Rahul helps Anu to be independent, and seek a job. Then Anu is discovered by a talent agent to be a model, which she accepts. Rahul wants to marry Anu, but first must establish himself.",2.15,/4we2et0iMkYGYCV3xS6bhTHI55.jpg,1990-07-23,Aashiqui,False,4.8,18
False,/dRvDFgYdWOKvtJoaPXV3C7ly4Cg.jpg,"[18, 10751]",125297,hi,किशन कन्हैया,"Leela and Bholaram are a childless couple. Leela works as a midwife, and one day assists Sunderdas' wife to give birth to twin boys. She decides to keep one baby for herself, and tells Sunderdas that his wife has given birth to one child. There are complications for the mother, and she passes away without seeing her children. Leela and Bholaram bring up Kanhaiya, while Sunderdas attempts to bring up Kishen, but is unable to do a good job. So he marries Kamini, who comes along with her brother, Ghendamal, to live at the estate. She has an illegitimate child named Ramesh from another man, and when Sunderdas comes to know of this, he is threatened and attacked, and as a result of which he is paralyzed, unable to move.",2.081,/vcQyjd0jWT2VOImJRJIssajfOUz.jpg,1990-03-09,Kishen Kanhaiya,False,6.7,9
False,/a4d9aTL2Inr1cYOqCCfSDxa5N6j.jpg,"[14, 27, 10749]",159650,hi,तुम मेरे हो,"Shiva is blessed with magical powers of charming snakes. When he meets Paro from a nearby village, he falls head-over-heels in love with her. She is also attracted to him. But Paro's dad, Choudhry Charanjit Singh is not pleased with this match, and he hires men to subdue and kill Shiva, all in vain. Then Shiva attempts to rescue Paro from a shape-changing snake, and this earns him the wrath of his mate - another shape-changing snake, who will not rest until Shiva is dead. {this is not the actual story of the film}",1.96,/niqTdzoQSs6FPrNAybPEbBDzEoM.jpg,1990-05-25,Tum Mere Ho,False,5.5,4
False,/jzTpEoDqo23fGA9MXfqZ1mFWJNu.jpg,[],159647,hi,Jawani Zindabad,"Shashi, Akbar and a group of young people pledge never to give nor receive dowry. Acting against his mother's wishes, Shashi marries Sugandha Srivastav, and does not accept any dowry. He arranges his sister's, Rama's marriage with Ravi Verma, the son of Goverdhan and Shakuntala. Goverdhan and Shakuntala did not get any dowry, and are quite upset, though Ravi is happy. Both want Ravi to re-marry, so that they can get dowry. They send Ravi away, and Goverdhan plans to accidentally kill Rama, but things go wrong, and instead Shakuntala gets badly burned, and has to be hospitalized. Taking this opportunity, Goverdhan blames Rama for attemtping to kill Shakuntala, and has her arrested. Now Shashi will have to put all his resources together to free his sister, as the evidence and motive are not in her favor.",1.868,/mPfECdeBX0ULMQohPt2qXjo2UDh.jpg,1990-07-17,Jawani Zindabad,False,6,4
False,,"[10749, 18]",238534,hi,लेकिन...,"Samir Niyogi lives in India and is assigned by the Government to travel to Rajasthan, evaluate a princely castle that once belonged to Raja Param Singh, take stock of all items, the condition of the building, and report back to the Government. Enroute to his destination by train, he permits a woman to enter his compartment, goes to sleep, and when he awakens finds her gone. A few days later, when he goes to the castle, he finds the very same woman cooking within the premises.",1.722,/asvfTyox0vFSA3wYQ6me7KSBIgO.jpg,1990-04-03,Lekin...,False,8.7,3
False,/rJQmmI5QGcANzqzIsth4uATlskX.jpg,"[28, 10749]",309671,hi,Sailaab,"Krishna is suffering from memory loss and is under the guidance of Dr Sushma. They fall in love and get married, but when Krishna gains his memory he tries to kill Dr Sushma.",1.66,/jcLKD3YWqCGUnUTFXczoDUm9lhH.jpg,1990-08-31,Sailaab,False,4,1
False,,[],159645,hi,Awwal Number,"India has lost two of the three one day internationals against Australia, and have lost all hope of winning the three-test series, mostly due to the dismal performance of the arrogant Cricket Captain, Ranvir Singh alias Ronny, who is also the brother of the Chair of the Cricket Selection Committee. This Committee decides to have a new-comer named Sunny in place of Ronny, which leaves an embittered Ronny, swearing to kill Sunny at any cost. The third match is being planned in the Wankhede Stadium in Bombay, and a group of terrorists announces that they will blow the stadium up with the estimated 50,000 spectators, unless and until the Indian army withdraws it's peace-keeping force in the region. The Chair of the Selection Committee takes control as the Director General of Police; launches an investigation; and does arrest the culprits, who have been employed with the Stadium for many years...",1.533,/mh5SmoFFu7hnFKEXJLWxWR5CkkY.jpg,1990-06-17,Awwal Number,False,6.8,6
False,/8TD77afMWBF9JuKtCMuKKcCIerv.jpg,"[28, 35, 18]",267500,hi,Pyar Ka Karz,"The Story of Ravi Shankar (Mithun) and his troubled life where he has to deal with love, infidelity and death which leads him to a life of crime..will he succumb to evil or can he drag himself out in time?",1.517,/99eWpBkJYRquOnLo7YhtvxeUEHj.jpg,1990-03-02,Pyar Ka Karz,False,5.8,3
False,,[],242696,hi,चोर पे मोर,"When a robber robs a bank of 40k, he hides his trail and buries his money in an abandoned well. when someone else finds it, he goes crazy trying to find it.",1.501,/pOEtsjPiJOnbGFZ4uRm33pGdP6M.jpg,1990-07-06,Chor Pe Mor,False,9.5,1
False,/iqiDfcpmfCHc4YWlakoW0nIcyj9.jpg,[],568215,hi,Meri Lalkaar,"This is a 1990 Hindi-language Indian feature film directed by Yesh Chauhaan, starring Sumeet Saigal in lead role.",1.46,,1990-02-28,Meri Lalkaar,False,0,0
False,,[18],501153,hi,Raiszaada,"Sanjay (Govinda), an honest police officer, is determined to bust the crime world which has taken over the city.  Criminals have made a mockery of justice.  His father (Shashi Kapoor), a senior police officer himself, makes heroic efforts in the fight against crime and initially arrests kingpin Jagannath, but winning the battle does not win the war.  Sanjay feels fed up and goes after Jagannath himself.  He quits the police department and becomes a vigilante, losing his girlfriend in the process.  Can he win back his girlfriend and his mother's love in his fight for justice?",1.422,/5Ddi5TUZoOdRVghhAYwA2fXIVPg.jpg,1990-12-28,Raiszaada,False,0,0
False,/9w3nn4PYprcqxyjm1EPaLt5j6m0.jpg,"[28, 18, 10749]",161392,hi,Baaghi: A Rebel for Love,"Saajan is a college youth, enjoying his life, meets with Kajal the girl of his dreams at a brothel. Kajal is an innocent victim of Dhanraj, who runs this brothel. Saajan eventually falls in love with Kajal, but this love affair is not acceptable to the society, which includes his parents Mr. and Mrs. Sood. Saajan's dad Col. Sood wants his son to join the Indian army. On the other side, this relationship of love is also not acceptable to Dhanraj, since he doesn't want any of his brothel girls to go into normal respectable society. Trapped between both, Saajan, along with his friends, rescues his love from the brothel. But the question remains: Will Saajan's parents accept him along with Kajal or Will Dhanraj's evilness overcome the couple's love?",1.406,/gINunosdcsGZUTcd3GtoXnvBxQ.jpg,1990-12-11,Baaghi: A Rebel for Love,False,7.5,4
False,/ceCVUgFGqIr17sJ92KQylPczzIj.jpg,"[28, 80, 18]",58045,hi,Parinda,"Brothers Kishen and Karan live in Bombay, where Karan falls in love with Paro. But Karan then leaves India to attend school in America. Kishen, meanwhile, enters into a life of crime, falling under the sway of Anna, a drug dealer. When Karan decides to return to India to pursue a relationship with Paro, Kishen tries to keep him as far away from his criminal life as possible, but his plans go tragically awry.",4.205,/5iVDKpzPr1egzNsKjIDL2maVEe5.jpg,1989-11-03,Parinda,False,7.1,16
False,/3fmJiICJY0CpqG9qV46VxelLBJy.jpg,"[10749, 18]",27624,hi,मैंने प्यार किया,"After Suman's father leaves her in the care of another family while he travels abroad, she falls in love with Prem. However, in order to for them to marry, Prem has to prove to Suman's father that he is not the same as his own dad.",3.672,/aqZ9CEbXVLrEVAZFpT2F7PAE7dV.jpg,1989-12-29,Maine Pyar Kiya,False,6.2,46
False,/dwUNaC9P0ji1LzaxhrhOglexIjL.jpg,[],228979,hi,Toofan,"Two brothers (Toofan and Shyam) are separated at birth by their father, a police inspector. One grows up to be a magician, and the other, the legendary Toofan, hero of the poor. His father was falsely accused of stealing millions in gold and Toofan is on a mission to clear his father's name from the police records.",3.354,/zPftkzMkYUoU4zvH2HcaItJuZVn.jpg,1989-08-10,Toofan,False,5.3,7
False,/axtjniYN1qWHLNj0UqCAvuviXex.jpg,"[80, 28]",27641,hi,त्रिदेव,A honest but disgraced Police Inspector's attempts to clear his name pits him against terrorists and the brother of his sweetheart.,3.125,/fWg3vBcpKyea5aA7gyaHn0LbHOi.jpg,1989-07-07,Tridev,False,6.3,12
False,/2RvksnXuT1nQprTnTCHqtLIweSf.jpg,[27],98126,hi,पुराणी हवेली,"After the passing away of her parents, Anita Kumar now lives with her paternal uncle, Kumar; his wife, Seema; and Seema's brother, Vikram. The family's business is taken over by Kumar, who uses some money to buy an old mansion deep in the countryside of Rana. Seema would like Anita to marry her brother, but Anita has already given her heart to Sunil, who runs a photo studio and is poor. This does not go over well with the Kumars, and they forbid her to see Sunil anymore. Then, when Kumar goes to take possession of the mansion, Anita's friends Shobha and Anand ask her if they can visit the mansion and also invite Sunil secretly. They also invite several other friends, including Sunil's assistant Manghu and travel via a bus. What the group does not know that is the mansion holds an evil secret, and that beneath the mansion, locked in a dungeon by its very own biological father, lies a monster, evil beyond imagination--and its primary diet is human meat!!",2.989,/kibmmaPdp9FVmifNZcD44d026p4.jpg,1989-07-19,Mansion of Evil,False,5.7,3
